Initial mass [Msol]	Age [Gyr]	Evolutionary stage	Spectral type	Radii [Rsol]	Temperature	Luminosity [Lsol]	Remnant age [Gyr]	Final mass [Msol]
0.03780124066440659	3.3092120538792305	Main sequence	T7	0.09448857588790051	839.1781180692806	0.0001377787617661777	-	0.03780124066440659
0.8094870159592268	1.3876851763193714	Main sequence	K3V	0.7557985916828114	4881.866362056045	0.2923138424814004	-	0.8094870159592268
0.7873326429076097	5.826975560691219	Main sequence	K3V	0.7294811839014488	4775.059107525594	0.2492509797329999	-	0.7873326429076097
0.14996721752226988	3.5722532338145827	Main sequence	M4V	0.15794857867571382	3164.4545360519214	0.002253826934866246	-	0.14996721752226988
0.06411561329186415	3.856629581259096	Main sequence	T1	0.1083789459323546	1236.1612013248184	0.00040227457814434966	-	0.06411561329186415
0.07383707112310672	4.80993178258827	Main sequence	T0	0.11366521672733979	1293.294362057828	0.0005356247141950845	-	0.07383707112310672
0.016272931835323495	6.437041882735285	Main sequence	Y2	0.08357935523097423	336.91105557023343	2.493748507197689e-05	-	0.016272931835323495
0.14817406467269334	5.023128996604705	Main sequence	M4V	0.15684668284844047	3156.2428666572673	0.002199510352596993	-	0.14817406467269334
3.1868439381750906	6.89696781215625	White dwarf	K7V	0.01054628254869673	4149.550165802355	2.9709583302368835e-05	6.290244482954403	0.7799398164387419
0.12522633542771464	3.3576716357558967	Main sequence	M5V	0.1429959383437036	3035.2637490325137	0.0015636041783652825	-	0.12522633542771464
0.5464669256100122	6.137807522881949	Main sequence	K8V	0.4713265015235023	3973.7557329264378	0.049904771071561556	-	0.5464669256100122
0.035286392602442214	2.9147019219961248	Main sequence	T7	0.09319309352705368	826.0191497039469	0.00011982502465575542	-	0.035286392602442214
0.14925272845959464	8.501986662446768	Main sequence	M4V	0.15750918350544285	3161.201911251124	0.002232103775546708	-	0.14925272845959464
4.238380140983931	5.357280044354391	White dwarf	K2V	0.008927353153517129	5078.52071473625	4.7762606775370984e-05	5.0598444634645485	0.9245066750852806
0.3089571160648489	3.073154290248007	Main sequence	M2V	0.2669350094813066	3511.5770396127627	0.009761432484561818	-	0.3089571160648489
0.022692888093717303	8.321487320815546	Main sequence	Y1	0.08678976715460228	408.153143112817	4.8949071314258564e-05	-	0.022692888093717303
0.3543261706018779	5.633911698687793	Main sequence	M2V	0.30212886806879513	3538.1635698976565	0.012888125357837604	-	0.3543261706018779
0.23067269015704833	3.2642029087864564	Main sequence	M3V	0.21048200644994455	3410.029659685701	0.005397047670078064	-	0.23067269015704833
0.008231643750334338	3.0618506123590206	Main sequence	Y4	0.07960951231691406	243.947285204533	6.2604673847096864e-06	-	0.008231643750334338
0.38590480717489334	4.467465501146136	Main sequence	M2V	0.32769805089181137	3547.6037631312875	0.01532434152900464	-	0.38590480717489334
0.052165302770446	1.5000782311327614	Main sequence	L8	0.10199503414031812	1415.3413669157542	0.0002647586471574622	-	0.052165302770446
8.315926986253125	3.031532590472667	Neutron star	-	0	0	0.0	-	-
0.07134597826370213	4.0403252236267955	Main sequence	L9	0.11230267387240177	1330.1637215896778	0.0004996125513835012	-	0.07134597826370213
0.002150742250100062	3.815244727062297	Main sequence	Y8	0.07664539474898496	74.86601816591798	4.1161311839643085e-07	-	0.002150742250100062
0.25242289386663536	4.2153193087857455	Main sequence	M3V	0.2256237410892593	3447.5728685611584	0.006479135870988941	-	0.25242289386663536
0.07420854012110442	3.376897383339752	Main sequence	L8	0.11386886710785651	1456.3742495202957	0.0005411036765317845	-	0.07420854012110442
0.02924569953557394	4.802138354139417	Main sequence	T8	0.09010414946556482	601.5834317664034	8.187923267315373e-05	-	0.02924569953557394
0.02848558124829771	6.789467048319036	Main sequence	T9	0.08971774095810482	526.1476050296862	7.762107867986288e-05	-	0.02848558124829771
0.7681605417362373	2.495945624822256	Main sequence	K4V	0.7070562803662509	4681.524386586399	0.2163469648119886	-	0.7681605417362373
0.0023239404091347686	4.463596212878428	Main sequence	Y7	0.07672936790539173	75.86082666327793	4.816197355244521e-07	-	0.0023239404091347686
0.05691690291200178	2.5948390796404532	Main sequence	T0	0.10451825838255657	1273.6794941219855	0.00031595794159649897	-	0.05691690291200178
0.11677382181867244	5.5413369376821295	Main sequence	M5V	0.13801137460036392	2982.038905634108	0.001356990046828757	-	0.11677382181867244
0.029976192670288913	3.9126928695848067	Main sequence	T8	0.09047597871038017	656.114159012011	8.608008441137718e-05	-	0.029976192670288913
0.38578285248453886	4.695104346331336	Main sequence	M2V	0.3275976104847169	3547.5790225873056	0.01531452184433499	-	0.38578285248453886
0.09279788283134557	2.9017220614759034	Main sequence	M6V	0.12421572549154217	2797.5643870659596	0.0008514657864454641	-	0.09279788283134557
0.20037232176440678	2.6766988120517383	Main sequence	M3V	0.19008430808000631	3341.0669370058945	0.004056270578519719	-	0.20037232176440678
0.0006623691683907499	4.32715840952588	Main sequence	Y8	0.07592486592406858	27.13735392150104	3.777382995369952e-08	-	0.0006623691683907499
0.16199756416721414	3.732445435521828	Main sequence	M4V	0.16541467698063714	3215.587719882541	0.0026356225001890844	-	0.16199756416721414
0.01889625641243819	8.117038350284933	Main sequence	Y2	0.08488679720500314	353.64323678407055	3.376681267788604e-05	-	0.01889625641243819
0.06995028762513608	5.878342298515157	Main sequence	T5	0.11154167388311671	1158.910121400505	0.0004799910232337419	-	0.06995028762513608
0.09464575956140941	5.757011259765953	Main sequence	M6V	0.12526093135444547	2813.857180954354	0.0008862028744560979	-	0.09464575956140941
0.03550792837847898	7.3433357003266995	Main sequence	T8	0.09330698969509847	615.484343910245	0.00012135558826314025	-	0.03550792837847898
0.1942542436727803	2.2295403947622723	Main sequence	M3V	0.18606409901032347	3324.2918088307833	0.0038090388720239204	-	0.1942542436727803
1.547699230282808	4.630191767296423	White dwarf	F1V	0.01258921410400533	6957.971074172842	0.00033467355223879664	0.9389178951468655	0.6128159384226246
0.037681183177840395	4.790431794802099	Main sequence	T8	0.09442660331447	742.4393996663188	0.00013689278182717944	-	0.037681183177840395
0.16320377052326054	8.855148788814299	Main sequence	M4V	0.16617030469046348	3220.357434833141	0.002675573103366703	-	0.16320377052326054
0.04524442123589935	3.4445758681199403	Main sequence	T6	0.09835553329031986	961.0980920556777	0.00019837452290076454	-	0.04524442123589935
0.10443139185471556	3.2003248994806484	Main sequence	M6V	0.13084619731176725	2893.9656920534667	0.0010819056839714005	-	0.10443139185471556
0.4118083521154867	2.3685362874991074	Main sequence	M2V	0.3493295571867802	3551.070995233241	0.01748242868384483	-	0.4118083521154867
0.013842679600747353	1.2751047681733563	Main sequence	T9.5	0.08237356148362264	498.01179660237284	1.7963646433848454e-05	-	0.013842679600747353
0.34362051655100834	7.843105671932123	Main sequence	M2V	0.29366038653512844	3533.4259493941267	0.012110676045551542	-	0.34362051655100834
0.03783228870280288	5.252865864382283	Main sequence	T8	0.09450460467201831	722.9885042700068	0.00013800835635666237	-	0.03783228870280288
0.45091350154425075	6.0318174073380835	Main sequence	M2V	0.3831078982388115	3538.299575279733	0.02072594258153602	-	0.45091350154425075
0.055843096064337384	3.3961112659052324	Main sequence	T5	0.10394629507903615	1149.0873455161907	0.00030398637796556267	-	0.055843096064337384
0.04185196574021618	4.800238108646578	Main sequence	T7	0.09658698257204819	809.2399046287111	0.0001693712787223613	-	0.04185196574021618
0.24598470794187086	2.043419598273758	Main sequence	M3V	0.2210981732149421	3437.3552181633827	0.006148393370753059	-	0.24598470794187086
0.3680907287901199	4.315988104503987	Main sequence	M2V	0.31316574874452746	3543.0605603516346	0.01392375889416103	-	0.3680907287901199
0.05264958666905312	9.576274860862561	Main sequence	T7	0.10225128911910215	782.2279892011347	0.0002697671048961605	-	0.05264958666905312
0.0142582169817357	6.946270380884109	Main sequence	Y3	0.08257936483004802	294.66720576888	1.907410922379224e-05	-	0.0142582169817357
0.22961025536375965	3.6541962288777206	Main sequence	M3V	0.20975307772431173	3407.963927413434	0.00534675542868563	-	0.22961025536375965
0.2536323437374471	8.839782415985614	Main sequence	M3V	0.2264779786957136	3449.4141467805216	0.0065422479469066964	-	0.2536323437374471
0.39366939613941426	3.1551155655660543	Main sequence	M2V	0.33411990996456165	3549.0094126603963	0.0159561089996677	-	0.39366939613941426
1.396715414543922	8.384075025467151	White dwarf	K4V	0.012749744562480436	4292.7811865271915	4.973380120297346e-05	3.612927231503388	0.6007372331635138
0.30148383261641254	8.143344811369392	Main sequence	M2V	0.2613121687554426	3505.368060618471	0.009288539835601352	-	0.30148383261641254
0.08180897787796707	6.147573489729979	Main sequence	M7V	0.11806240613392735	2691.9119816878415	0.000659417335685366	-	0.08180897787796707
0.04215445017986	5.031070642875814	Main sequence	T7	0.09674426070120784	801.7795134735651	0.00017186303399415758	-	0.04215445017986
0.39059490302929006	6.917736812059132	Main sequence	M2V	0.3315707220104513	3548.4922808339834	0.015704405029667842	-	0.39059490302929006
0.3220264763685631	3.448615561670034	Main sequence	M2V	0.2768868374292462	3521.084569171552	0.010617056394561168	-	0.3220264763685631
0.30395168571926245	6.6208758156967615	Main sequence	M2V	0.26316350826181384	3507.483662414614	0.009443383789173612	-	0.30395168571926245
0.10964871411217536	4.963588234876563	Main sequence	M5V	0.13385860705802283	2932.818762522813	0.001194337820339855	-	0.10964871411217536
0.11233407049257263	1.1737336354861427	Main sequence	M5V	0.135418464689783	2951.868224794275	0.0012544036645617991	-	0.11233407049257263
0.3562706606585716	3.6949374662786507	Main sequence	M2V	0.3036778767060942	3538.934244847964	0.013031966649871562	-	0.3562706606585716
0.05737327708225663	2.697132276676563	Main sequence	T0	0.10476165445841115	1266.1582012788388	0.0003211169159755168	-	0.05737327708225663
0.031064868533523124	9.78908477818166	Main sequence	T9	0.09103100145214293	502.05797482275517	9.253852792633036e-05	-	0.031064868533523124
0.5574233123163588	4.28271345131437	Main sequence	K8V	0.48195711160418786	4019.8697808712977	0.0546460032402025	-	0.5574233123163588
0.15766719945192953	4.370266945764242	Main sequence	M4V	0.1627125068451962	3197.944914519172	0.0024947065370579257	-	0.15766719945192953
1.851457349651171	5.0803927217027285	White dwarf	K3V	0.01227281733390409	4902.735804560724	7.84036321661762e-05	2.7220419270055385	0.6371165879720937
0.10874672733943049	3.7903532815197227	Main sequence	M6V	0.13333609375531164	2926.2789814810753	0.0011744973616398034	-	0.10874672733943049
0.27783851711883983	2.626296986054721	Main sequence	M2V	0.24384649951456133	3481.5376094290345	0.007870658939395956	-	0.27783851711883983
0.2903400925130445	6.35152382594479	Main sequence	M2V	0.2530193065283467	3494.9712246917206	0.008605486310203789	-	0.2903400925130445
0.24777004808873807	2.937712208145376	Main sequence	M3V	0.2223494673409272	3440.2600952100406	0.006239229730482828	-	0.24777004808873807
0.02493588149409852	4.435140795726329	Main sequence	T9	0.08791999479948792	541.032632570608	5.9259849331961745e-05	-	0.02493588149409852
0.10203630045752266	3.1180350749925707	Main sequence	M6V	0.12947135485362568	2875.2682519064074	0.0010321778607472847	-	0.10203630045752266
0.11757945715856111	2.3493462579647173	Main sequence	M5V	0.13848374875964536	2987.3438949901056	0.001376043560316062	-	0.11757945715856111
0.02067576882186645	6.769847758002132	Main sequence	Y1	0.0857771499536758	404.0421270212676	4.052810167138274e-05	-	0.02067576882186645
0.017176887703424078	9.354695663367462	Main sequence	Y3	0.08402919266765649	312.1281117394908	2.7827064721725242e-05	-	0.017176887703424078
0.0928645855120147	8.809224439407918	Main sequence	M6V	0.1242534017584581	2798.159393527797	0.0008527074410362437	-	0.0928645855120147
4.829561354341906	7.3909434444283875	White dwarf	K3V	0.008229596497813827	4758.573870362088	3.128657512136893e-05	7.176346533573354	0.9877630649145839
0.11201670702391774	5.944542715100305	Main sequence	M5V	0.13523378422000384	2949.649143126148	0.001247227050286659	-	0.11201670702391774
0.007985977400542922	3.631621967238903	Main sequence	Y4	0.0794891300308553	225.11276790507657	5.887370126679833e-06	-	0.007985977400542922
0.04088496874751503	2.2090136722815554	Main sequence	T6	0.09608473020493373	1020.6816012265132	0.00016152923006236572	-	0.04088496874751503
0.08471573731057644	3.962485822874719	Main sequence	M7V	0.1196796949240149	2721.411025001035	0.0007078010208518471	-	0.08471573731057644
0.03829023782737339	3.157771518273898	Main sequence	T7	0.09474112323825797	861.1164682003418	0.00014141731700020892	-	0.03829023782737339
0.016023166763166948	2.5975961894070045	Main sequence	Y0	0.08345519135078996	446.3269290684549	2.4167384920011752e-05	-	0.016023166763166948
0.6310319327052455	1.9257122144071879	Main sequence	K4V	0.5561254689585291	4312.199708884007	0.09634622698468635	-	0.6310319327052455
0.31889331984793173	5.598705692146094	Main sequence	M2V	0.27448731054785436	3518.9546769007566	0.010408614292038725	-	0.31889331984793173
0.06106395687364259	1.1074179051437008	Main sequence	L5	0.10673674670726385	1778.8307248842157	0.00036439454227861	-	0.06106395687364259
0.035087338041284125	5.91799550976181	Main sequence	T8	0.09309079238624568	653.5852334499666	0.00011845817944380405	-	0.035087338041284125
0.06901185504589598	2.689751104374046	Main sequence	L7	0.11103096088199169	1476.4223007343023	0.00046702192168753486	-	0.06901185504589598
0.05469802469423903	2.194821426014934	Main sequence	T0	0.10333749455557288	1301.177739361263	0.00029147847721071264	-	0.05469802469423903
0.3809186597572317	2.282417560032184	Main sequence	M2V	0.32360222895923346	3546.522976371812	0.014925462518541975	-	0.3809186597572317
0.030452684557392792	5.265326195994665	Main sequence	T8	0.09071877238867797	603.7595045044113	8.887767479890178e-05	-	0.030452684557392792
0.16129788913000936	3.2225693035196623	Main sequence	M4V	0.16497695448773134	3212.792535405154	0.0026125882600565634	-	0.16129788913000936
1.0842520622915022	4.021800578164483	Main sequence	F9V	1.1182163790172863	5992.159656501646	1.4523753921594549	-	1.0842520622915022
0.3293678247977847	4.655475424581712	Main sequence	M2V	0.28254315918891676	3525.7258194000615	0.011113667928490297	-	0.3293678247977847
0.035161726145836764	6.750718541016437	Main sequence	T8	0.09312901895517017	627.390673364334	0.00011896804900850026	-	0.035161726145836764
0.02607248595082053	5.608357626575188	Main sequence	T9	0.0884944173506091	520.2445352081294	6.48661306699228e-05	-	0.02607248595082053
1.1215001380410188	3.342491378868567	Main sequence	F9V	1.1724783943929904	6069.731533865617	1.681052610951343	-	1.1215001380410188
0.17503447020484478	2.590983479976228	Main sequence	M4V	0.17364974398281527	3264.022651849979	0.003083575803248789	-	0.17503447020484478
0.3848813710407816	1.9486550342418167	Main sequence	M2V	0.3268555686387579	3547.3935327607073	0.015242034309022752	-	0.3848813710407816
0.025853238668510692	3.4881668897277627	Main sequence	T8	0.08838352431468119	602.5537191004775	6.376470131073084e-05	-	0.025853238668510692
0.4632377195987971	3.30346362797442	Main sequence	M2V	0.3940331962259142	3598.1067959286	0.023445284088896956	-	0.4632377195987971
0.045057655297723834	4.181649611865349	Main sequence	T6	0.09825790435021815	899.4921988871067	0.00019671736431353686	-	0.045057655297723834
0.01044245895099806	5.33192384124848	Main sequence	Y4	0.0806952616181101	248.1343645048072	1.014219674986776e-05	-	0.01044245895099806
0.08435681751066212	5.4070038761568755	Main sequence	M7V	0.119479592150119	2717.8322611946555	0.0007017327395615428	-	0.08435681751066212
0.04990533585400226	3.404466570937464	Main sequence	T5	0.10080192894105042	1046.2393942591082	0.0002420148866567437	-	0.04990533585400226
0.026682944691387274	3.8408836033292904	Main sequence	T9	0.08880340478281985	599.4970339936632	6.798327106931419e-05	-	0.026682944691387274
0.15082314866097468	2.889924840370755	Main sequence	M4V	0.15847555112897932	3168.317693058825	0.002279990882455037	-	0.15082314866097468
0.23498034421951797	6.059196257844984	Main sequence	M3V	0.21344767007197607	3418.1715861127846	0.005603404238801122	-	0.23498034421951797
0.0326164379359623	1.9656386162150052	Main sequence	T7	0.09182382277991541	879.3549914670971	0.00010215256645518286	-	0.0326164379359623
0.08978093205634353	5.415477606681327	Main sequence	M6V	0.12251574209502548	2770.0969976269835	0.0007962645376457872	-	0.08978093205634353
0.5340735617055066	5.980646347658646	Main sequence	K9V	0.459429412717688	3920.714480948478	0.04493576460582515	-	0.5340735617055066
0.5127925344597316	5.970583350444262	Main sequence	M0V	0.43931696807900766	3827.374399580158	0.037312420593325964	-	0.5127925344597316
0.0846184844014633	3.2905655916530225	Main sequence	M7V	0.11962546384027463	2720.4430637767996	0.0007061541433160249	-	0.0846184844014633
0.05579452172608502	3.8136549844796397	Main sequence	T5	0.10392044602573404	1105.9207828843637	0.00030345037737948826	-	0.05579452172608502
0.06697088939064277	4.806281546326499	Main sequence	T3	0.10992291313448263	1193.2982608083778	0.0004394373255755605	-	0.06697088939064277
0.07868825497088278	3.3542752218326157	Main sequence	M7V	0.1163343757006771	2658.8808442643563	0.000609404007952548	-	0.07868825497088278
0.3250554102634741	3.8004639451125746	Main sequence	M2V	0.27921478645464254	3523.0578527210373	0.010820556696429682	-	0.3250554102634741
0.03699798484210573	2.976535772055187	Main sequence	T7	0.09407418490509036	853.1949564158936	0.0001319061747923532	-	0.03699798484210573
0.09320473149401452	4.198459700747898	Main sequence	M6V	0.12444559053402278	2801.1854994770506	0.000859053441860051	-	0.09320473149401452
0.014535525298544474	1.8135371592868927	Main sequence	Y0	0.08271679225113047	462.6100422656455	1.9833964115179234e-05	-	0.014535525298544474
0.004324678599984521	6.152605030584569	Main sequence	Y7	0.07770132348336652	114.26839032132467	1.6971271529095713e-06	-	0.004324678599984521
0.06430426973197975	2.1713549004137453	Main sequence	L7	0.10848073823582922	1492.660202608298	0.0004046786903222443	-	0.06430426973197975
0.042791931738363806	4.470455142150519	Main sequence	T7	0.09707598664260969	843.4701825507592	0.00017717478612612844	-	0.042791931738363806
0.5212130516109431	3.512066597151972	Main sequence	M0V	0.44722728377613197	3864.6565356383408	0.04019702116939805	-	0.5212130516109431
0.045641231622934215	4.755482020369852	Main sequence	T7	0.09856306188903531	872.0169254869054	0.00020191878138136566	-	0.045641231622934215
0.11407911444769271	8.752138056837628	Main sequence	M5V	0.13643553149912618	2963.919134738599	0.0012942377244071902	-	0.11407911444769271
0.43343927504433294	5.114160488424114	Main sequence	M2V	0.36784707641366393	3551.530548150572	0.019395032600284395	-	0.43343927504433294
0.17096786517593643	1.6766134058047837	Main sequence	M4V	0.17106487117285027	3249.629203317013	0.0029400220210618194	-	0.17096786517593643
0.23201790142683132	4.065900833397816	Main sequence	M3V	0.2114063760751935	3412.612186007999	0.005461068078007503	-	0.23201790142683132
0.07343401114662357	4.429045316868059	Main sequence	L9	0.11344438506875283	1322.3303332671837	0.0005297117728119293	-	0.07343401114662357
0.2971795109737698	4.5528475082638895	Main sequence	M2V	0.25809601370937346	3501.5190693878853	0.009021572749560459	-	0.2971795109737698
0.08070654440845325	5.320614686203442	Main sequence	M7V	0.11745097586248386	2680.4086034550564	0.0006415211076706652	-	0.08070654440845325
1.2992430089439528	3.3767443254207157	Main sequence	F6V	1.44828184562405	6403.854562450934	3.1780863451045325	-	1.2992430089439528
0.04254145990079643	2.5735894686470036	Main sequence	T6	0.09694560594503686	1003.830845327341	0.00017507797952798587	-	0.04254145990079643
0.39303183512934525	3.8976303068089346	Main sequence	M2V	0.333590596055613	3548.906352332638	0.015903746138171578	-	0.39303183512934525
0.06971424517827127	8.63394796265014	Main sequence	T6	0.11141314185481035	1020.3342487437624	0.0004767119752366744	-	0.06971424517827127
0.1646114949321966	2.922896886434498	Main sequence	M4V	0.16705379804442747	3225.8465458195697	0.0027225834642390367	-	0.1646114949321966
0.5415103468674523	7.347711367081259	Main sequence	K9V	0.4665521267886737	3952.6560022218987	0.04786853138666227	-	0.5415103468674523
0.1053654061694736	4.58952868534365	Main sequence	M6V	0.13138371783985575	2901.106793106157	0.0011016195550571802	-	0.1053654061694736
0.02704643453180994	4.185134912033458	Main sequence	T9	0.08898754370431847	589.615016329938	6.987456592449821e-05	-	0.02704643453180994
0.023594411104054455	7.019676279136457	Main sequence	Y0	0.0872435039011332	445.40371918086464	5.297328926632921e-05	-	0.023594411104054455
0.06144373692407154	4.192792026755133	Main sequence	T5	0.10694067112518293	1161.5217072289772	0.0003690053097600885	-	0.06144373692407154
0.11768671690211102	5.58924489277378	Main sequence	M5V	0.13854668239609652	2988.0463574082014	0.0013785904434973888	-	0.11768671690211102
0.0609844279501848	3.9258949272778767	Main sequence	T4	0.10669405946199058	1179.1996985395413	0.00036343273257775227	-	0.0609844279501848
0.1735678521968485	7.348713495715915	Main sequence	M4V	0.17271582792620752	3258.9030503130984	0.0030314032982895404	-	0.1735678521968485
0.030893900146959107	5.37268366732714	Main sequence	T8	0.09094377001353685	607.0021046473229	9.150860055433355e-05	-	0.030893900146959107
0.2667306190650356	5.4317669353388585	Main sequence	M3V	0.2358120708371552	3467.8676221668816	0.007245623883975624	-	0.2667306190650356
0.05896331863761381	3.6071384652745535	Main sequence	T4	0.10561110118671595	1178.6854141053825	0.0003394221121695242	-	0.05896331863761381
0.14125127842407662	5.815306418463793	Main sequence	M4V	0.15261925899864082	3122.9717122121406	0.0019961104175577477	-	0.14125127842407662
0.1725622621559438	5.0616582437989335	Main sequence	M4V	0.1720765838760303	3255.346531961508	0.0029958918663446406	-	0.1725622621559438
0.05408856330780081	3.1963463241685117	Main sequence	T5	0.10301393413163715	1141.3471983995448	0.00028492978104271814	-	0.05408856330780081
0.05843138608983079	2.771930960288724	Main sequence	T0	0.10532667874055937	1274.096466695221	0.0003332410318278101	-	0.05843138608983079
0.02273533277792172	6.1238986086838345	Main sequence	Y0	0.08681111347457814	451.48396711176485	4.9134921616923633e-05	-	0.02273533277792172
0.06886732395677536	8.741441929079453	Main sequence	T6	0.11095237340183783	1006.0311304499392	0.00046504050852000725	-	0.06886732395677536
0.09654991514657951	4.190687105803147	Main sequence	M6V	0.12634112446925314	2830.2410321325574	0.000922734685425862	-	0.09654991514657951
0.04938421301305616	4.823531039697648	Main sequence	T6	0.10052745226817376	926.4767353963164	0.00023691728238780854	-	0.04938421301305616
0.25242353280642127	6.7182072561044714	Main sequence	M3V	0.22562419203308023	3447.5738476881443	0.006479169130571473	-	0.25242353280642127
0.11798010119954033	4.186546167560984	Main sequence	M5V	0.1387188747467796	2989.963215174909	0.0013855690510881198	-	0.11798010119954033
0.10870922176348143	8.470025590422262	Main sequence	M6V	0.1333143826505447	2926.0054825229495	0.0011736760222638407	-	0.10870922176348143
0.04029355257071849	4.746500060117943	Main sequence	T7	0.09577795918072085	787.1041654553537	0.00015682587339895085	-	0.04029355257071849
0.05478878867926269	6.338910450493658	Main sequence	T6	0.10338570882581748	924.0441311191098	0.0002924601949048362	-	0.05478878867926269
0.025932432568073857	7.430442243729217	Main sequence	Y0	0.08842357488296831	472.8104176125395	6.4161443446932e-05	-	0.025932432568073857
0.030855538046911067	6.290690577019214	Main sequence	T9	0.09092420046008709	576.1660315650903	9.127830676571303e-05	-	0.030855538046911067
0.029022178838869456	2.765277123508074	Main sequence	T8	0.08999046906299768	714.828417699259	8.061511323050344e-05	-	0.029022178838869456
0.3249535752011232	5.022677799189346	Main sequence	M2V	0.27913638742449853	3522.9928570787215	0.010813683044267598	-	0.3249535752011232
0.2080201513999656	3.9232635071628295	Main sequence	M3V	0.19515620609347883	3360.5846473886977	0.004376407641598249	-	0.2080201513999656
0.1169279608801078	2.030279178456487	Main sequence	M5V	0.13810170776326178	2983.057828609406	0.0013606250633424804	-	0.1169279608801078
0.13381749136013557	4.037405395538056	Main sequence	M5V	0.14812691265810674	3084.264584612002	0.0017888261244422602	-	0.13381749136013557
1.2344993118399799	3.287024134439135	Main sequence	F7V	1.344588866613077	6288.510635263982	2.547205003011366	-	1.2344993118399799
0.17340552756236555	6.6218989454560875	Main sequence	M4V	0.17261257925769652	3258.3315117239335	0.0030256566052742897	-	0.17340552756236555
0.16759762011013032	1.6425634886302132	Main sequence	M4V	0.1689336950660426	3237.2201748604543	0.002823678157839593	-	0.16759762011013032
0.26190584046708626	8.734099896565121	Main sequence	M3V	0.23235621242372173	3461.378119756069	0.006982298825371919	-	0.26190584046708626
0.30748969784882024	3.7313549708201004	Main sequence	M2V	0.2658270440782343	3510.403979705103	0.009667638340974853	-	0.30748969784882024
0.11056243984859089	3.7373364977877395	Main sequence	M5V	0.13438865317296847	2939.370559222308	0.0012146082905054017	-	0.11056243984859089
0.23880712047802105	1.2721419120714565	Main sequence	M3V	0.2160960110639434	3425.099340662209	0.005790017382002059	-	0.23880712047802105
0.07925405762027994	2.912484162390377	Main sequence	M7V	0.11664703797832474	2664.977989843225	0.0006183233037918694	-	0.07925405762027994
0.05799481528596649	3.935842531804174	Main sequence	T5	0.10509343256935617	1130.259165848508	0.0003282110781996526	-	0.05799481528596649
0.16123979892771245	7.837655669323479	Main sequence	M4V	0.16494063221218486	3212.5595197990574	0.0026106804605777268	-	0.16123979892771245
0.05508275957186419	2.3632466008843807	Main sequence	T0	0.1035419175312718	1277.7634459053834	0.0002956513175242077	-	0.05508275957186419
0.37288194855352375	8.257630020601926	Main sequence	M2V	0.317046762487032	3544.472394458108	0.014293767605680411	-	0.37288194855352375
0.10727387279779842	6.857549562792983	Main sequence	M6V	0.13248442597579857	2915.443328479125	0.001142461965167569	-	0.10727387279779842
0.005421299849149712	4.172711170769423	Main sequence	Y6	0.07823556014441788	156.21956069615348	2.6838717131306256e-06	-	0.005421299849149712
0.038182566743244606	3.6025297948362285	Main sequence	T7	0.09468549732920663	823.2069180140999	0.00014061202493565063	-	0.038182566743244606
0.061748252614262235	3.1603128865902974	Main sequence	T0	0.1071042740496293	1278.148960806757	0.000372723551147659	-	0.061748252614262235
0.4694154496940463	4.9455055270465405	Main sequence	M1V	0.3995601602980537	3627.6516407903514	0.02490923202384232	-	0.4694154496940463
0.2524368864673978	1.6386579385035394	Main sequence	M3V	0.22563361671401264	3447.594309611775	0.0064798642662536425	-	0.2524368864673978
0.3676339842303855	1.250549720432678	Main sequence	M2V	0.3127968320085884	3542.9183401478167	0.013888742947423168	-	0.3676339842303855
0.819537018422611	4.058708975350697	Main sequence	K3V	0.7678799967579745	4929.875882608662	0.31377932795264457	-	0.819537018422611
0.17733132674661561	2.0857489892012646	Main sequence	M3V	0.17511615773069758	3271.8825122937287	0.0031661896120820684	-	0.17733132674661561
0.25446117248628375	3.254532831118898	Main sequence	M3V	0.22706412852589233	3450.662054040223	0.006585677364217646	-	0.25446117248628375
0.05312958895819403	3.102039830358883	Main sequence	T5	0.10250548288567594	1135.551708834433	0.00027477823697510636	-	0.05312958895819403
0.016496307037487664	3.2605787532308375	Main sequence	Y1	0.08369044677303414	424.73569397065467	2.5636591962459658e-05	-	0.016496307037487664
0.247685479723434	2.588161080094161	Main sequence	M3V	0.22229013227294092	3440.1237520361515	0.006234911738216188	-	0.247685479723434
0.16382338087595938	1.1305950779243903	Main sequence	M4V	0.16655895896457493	3222.7836741253263	0.0026962135906638883	-	0.16382338087595938
0.008466913694434934	2.4814410596648333	Main sequence	Y4	0.07972485007911621	267.2957259663341	6.628672606845974e-06	-	0.008466913694434934
0.023382792404423397	4.966797240319116	Main sequence	T9.5	0.08713693169680849	494.53376782123627	5.201419079344852e-05	-	0.023382792404423397
0.03755931811939241	9.419027847804157	Main sequence	T9	0.0943637107062248	594.7863332304037	0.00013599642558099947	-	0.03755931811939241
0.023832817688835765	10.239369322048303	Main sequence	Y1	0.08736361398599761	397.4137992043763	5.4064437968466984e-05	-	0.023832817688835765
0.18741785724115598	3.970564530779998	Main sequence	M3V	0.18161099004611808	3304.233107177862	0.0035420985781556198	-	0.18741785724115598
0.14791131399372395	2.7861436258581325	Main sequence	M4V	0.1566854605691664	3155.0259709564193	0.0021916077598751467	-	0.14791131399372395
0.030942780422585504	5.076480117877833	Main sequence	T8	0.09096870705808593	619.0670268293019	9.180246282064701e-05	-	0.030942780422585504
0.3123740826250955	4.337518780828318	Main sequence	M2V	0.2695223388514231	3514.2238260858007	0.009981616666778926	-	0.3123740826250955
